latitude,longitude,strata,region
39.9833,-72.9333,16,2
39.9833,-72.9333,16,2
39.9833,-72.9333,16,2
39.9833,-72.9333,16,2
39.7167,-73.1167,16,2
39.7167,-73.1167,16,2
39.7167,-73.1167,16,2
39.7167,-73.1167,16,2
39.7167,-73.1167,16,2
39.7167,-73.1167,16,2
42.9833,-70.1833,36,4
42.9833,-70.1833,36,4
42.9833,-70.1833,36,4
42.9833,-70.1833,36,4
39.7833,-73.55,11,1
39.7833,-73.55,11,1
39.7833,-73.55,11,1
39.7833,-73.55,11,1
39.7833,-73.55,11,1
39.7833,-73.55,11,1
39.9667,-73.3167,15,2
39.9667,-73.3167,15,2
39.9667,-73.3167,15,2
39.9667,-73.3167,15,2
39.9667,-73.3167,15,2
39.9667,-73.3167,15,2
40.2167,-73.0167,16,2
40.2167,-73.0167,16,2
40.2167,-73.0167,16,2
40.2167,-73.0167,16,2
40.2167,-73.0167,16,2
42.6833,-69.7667,37,4
42.6833,-69.7667,37,4
42.6833,-69.7667,37,4
42.5,-69.8833,37,4
42.5,-69.8833,37,4
42.5,-69.8833,37,4
36.9833,-74.6333,4,1
36.9833,-74.6333,4,1
36.9833,-74.6333,4,1
36.9833,-74.6333,4,1
36.9833,-74.6333,4,1
36.3667,-75.2333,2,1
36.3667,-75.2333,2,1
36.3667,-75.2333,2,1
36.3667,-75.2333,2,1
36.6333,-75.1167,5,1
36.6333,-75.1167,5,1
36.6333,-75.1167,5,1
36.6333,-75.1167,5,1
36.6333,-75.1167,5,1
36.5167,-75.6833,6,1
36.5167,-75.6833,6,1
36.5167,-75.6833,6,1
36.5167,-75.6833,6,1
36.5167,-75.6833,6,1
36.7833,-75.6667,6,1
36.7833,-75.6667,6,1
36.7833,-75.6667,6,1
36.7833,-75.6667,6,1
36.7833,-75.6667,6,1
36.8333,-75.1667,5,1
36.8333,-75.1667,5,1
36.8333,-75.1667,5,1
36.8333,-75.1667,5,1
37,-75.45,5,1
37,-75.45,5,1
37,-75.45,5,1
37,-75.45,5,1
37,-75.45,5,1
37.3333,-75.6,6,1
37.3333,-75.6,6,1
37.3333,-75.6,6,1
37.3333,-75.6,6,1
37.1667,-75.15,5,1
37.1667,-75.15,5,1
37.1667,-75.15,5,1
37.1667,-75.15,5,1
37.1667,-75.15,5,1
37.5333,-75.1333,5,1
37.5333,-75.1333,5,1
37.5333,-75.1333,5,1
37.5333,-75.1333,5,1
37.5333,-75.1333,5,1
42.1167,-69.7333,36,4
42.1167,-69.7333,36,4
42.1167,-69.7333,36,4
42.1167,-69.7333,36,4
37.75,-75.15,5,1
37.75,-75.15,5,1
37.75,-75.15,5,1
37.75,-75.15,5,1
37.5167,-74.7333,5,1
37.5167,-74.7333,5,1
37.5167,-74.7333,5,1
37.5167,-74.7333,5,1
37.5167,-74.7333,5,1
37.5167,-74.7333,5,1
37.7167,-74.5167,7,1
37.7167,-74.5167,7,1
37.7167,-74.5167,7,1
37.7167,-74.5167,7,1
37.7167,-74.5167,7,1
37.8333,-74.7833,8,1
37.8333,-74.7833,8,1
37.8333,-74.7833,8,1
37.8333,-74.7833,8,1
37.8333,-74.7833,8,1
37.8333,-74.7833,8,1
38.1,-74.7833,8,1
38.1,-74.7833,8,1
38.1,-74.7833,8,1
38.3833,-74.7167,8,1
38.3833,-74.7167,8,1
38.3833,-74.7167,8,1
38.3833,-74.7167,8,1
38.3833,-74.7167,8,1
38.2667,-74.35,8,1
38.2667,-74.35,8,1
38.2667,-74.35,8,1
38.2667,-74.35,8,1
38.2667,-74.35,8,1
38.2667,-74.35,8,1
38.3833,-74.15,8,1
38.3833,-74.15,8,1
38.3833,-74.15,8,1
38.3833,-74.15,8,1
38.3833,-74.15,8,1
38.3833,-74.15,8,1
38.6167,-74.1,8,1
38.6167,-74.1,8,1
38.6167,-74.1,8,1
38.6167,-74.1,8,1
38.6167,-74.1,8,1
38.6167,-74.1,8,1
38.6833,-74.4167,8,1
38.6833,-74.4167,8,1
38.6833,-74.4167,8,1
38.6833,-74.4167,8,1
38.6833,-74.4167,8,1
38.6833,-74.4167,8,1
38.5833,-74.8667,12,1
38.5833,-74.8667,12,1
38.5833,-74.8667,12,1
38.5833,-74.8667,12,1
38.9833,-74.6,12,1
38.9833,-74.6,12,1
38.9833,-74.6,12,1
38.8167,-73.75,11,1
38.8167,-73.75,11,1
38.8167,-73.75,11,1
38.8167,-73.75,11,1
38.8167,-73.75,11,1
38.8167,-73.75,11,1
38.9667,-73.5667,11,1
38.9667,-73.5667,11,1
38.9667,-73.5667,11,1
38.9667,-73.5667,11,1
38.9667,-73.5667,11,1
38.9667,-73.5667,11,1
39.4333,-73.3,11,1
39.4333,-73.3,11,1
39.4333,-73.3,11,1
39.4333,-73.3,11,1
39.4333,-73.3,11,1
39.4333,-73.3,11,1
39.3,-73.5833,11,1
39.3,-73.5833,11,1
39.3,-73.5833,11,1
39.3,-73.5833,11,1
39.3,-73.5833,11,1
39.3,-73.5833,11,1
39.5667,-73.7167,11,1
39.5667,-73.7167,11,1
39.5667,-73.7167,11,1
39.5667,-73.7167,11,1
39.5667,-73.7167,11,1
39.3,-74.0667,13,1
39.3,-74.0667,13,1
39.3,-74.0667,13,1
39.3,-74.0667,13,1
39.3,-74.0667,13,1
39.3,-74.0667,13,1
39.6,-74.1167,13,1
39.6,-74.1167,13,1
39.6,-74.1167,13,1
39.6,-74.1167,13,1
39.6,-74.1167,13,1
40.1,-73.9833,13,1
40.1,-73.9833,13,1
40.1,-73.9833,13,1
40.3,-73.4,16,2
40.3,-73.4,16,2
40.3,-73.4,16,2
40.3,-73.4,16,2
40.3,-73.4,16,2
40.3,-73.4,16,2
40.2333,-73.0167,16,2
40.2333,-73.0167,16,2
40.2333,-73.0167,16,2
40.2333,-73.0167,16,2
40.2333,-73.0167,16,2
39.9667,-73.3167,15,2
39.9667,-73.3167,15,2
39.9667,-73.3167,15,2
39.9667,-73.3167,15,2
39.9667,-73.3167,15,2
39.6833,-73.55,11,1
39.6833,-73.55,11,1
39.6833,-73.55,11,1
39.6833,-73.55,11,1
39.6833,-73.55,11,1
39.6833,-73.55,11,1
39.7167,-73.1167,16,2
39.7167,-73.1167,16,2
39.7167,-73.1167,16,2
39.7167,-73.1167,16,2
39.7167,-73.1167,16,2
39.7167,-73.1167,16,2
39.9833,-72.9333,16,2
39.9833,-72.9333,16,2
39.9833,-72.9333,16,2
39.9833,-72.9333,16,2
39.9833,-72.9333,16,2
39.9833,-72.9333,16,2
39.75,-72.5667,15,2
39.75,-72.5667,15,2
39.75,-72.5667,15,2
39.75,-72.5667,15,2
39.75,-72.5667,15,2
39.75,-72.5667,15,2
39.5167,-72.8167,15,2
39.5167,-72.8167,15,2
39.5167,-72.8167,15,2
39.5167,-72.8167,15,2
39.5167,-72.8167,15,2
39.5167,-72.8167,15,2
40.1333,-71.9333,15,2
40.1333,-71.9333,15,2
40.1333,-71.9333,15,2
40.1333,-71.9333,15,2
40.3167,-72.5333,16,2
40.3167,-72.5333,16,2
40.3167,-72.5333,16,2
40.3167,-72.5333,16,2
40.3167,-72.5333,16,2
40.5,-72.8167,16,2
40.5,-72.8167,16,2
40.5,-72.8167,16,2
40.5,-72.8167,16,2
40.5333,-72.8167,16,2
40.5333,-72.8167,16,2
40.5333,-72.8167,16,2
40.5333,-72.8167,16,2
40.5333,-72.8167,16,2
40.6833,-67.2667,27,3
40.6833,-67.2667,27,3
40.6833,-67.2667,27,3
40.6833,-67.2667,27,3
40.8,-67.05,27,3
40.8,-67.05,27,3
40.8,-67.05,27,3
40.5833,-72.4667,16,2
40.5833,-72.4667,16,2
40.5833,-72.4667,16,2
40.5833,-72.4667,16,2
40.5833,-72.4667,16,2
40.8333,-67.6,27,3
40.8333,-67.6,27,3
40.8333,-67.6,27,3
40.5167,-67.75,26,3
40.5167,-67.75,26,3
40.5167,-67.75,26,3
40.5167,-67.75,26,3
40.5167,-67.75,26,3
40.6,-71.9667,20,2
40.6,-71.9667,20,2
40.6,-71.9667,20,2
40.6,-71.9667,20,2
40.6,-71.9667,20,2
40.6,-71.9667,20,2
40.9667,-71.9667,21,2
40.9667,-71.9667,21,2
40.9667,-71.9667,21,2
40.9667,-71.9667,21,2
40.9667,-71.9667,21,2
40.4667,-68.3167,27,3
40.4667,-68.3167,27,3
40.4667,-68.3167,27,3
40.4667,-68.3167,27,3
40.4667,-68.3167,27,3
40.8333,-68.2,30,3
40.8333,-68.2,30,3
40.8333,-68.2,30,3
40.6,-71.5,19,2
40.6,-71.5,19,2
40.6,-71.5,19,2
40.6,-71.5,19,2
40.6,-71.5,19,2
40.2333,-71.3,19,2
40.2333,-71.3,19,2
40.2333,-71.3,19,2
40.2333,-71.3,19,2
40.3667,-70.95,19,2
40.3667,-70.95,19,2
40.3667,-70.95,19,2
40.3667,-70.95,19,2
40.7,-71.0667,19,2
40.7,-71.0667,19,2
40.7,-71.0667,19,2
40.7,-71.0667,19,2
41.0167,-71.0333,20,2
41.0167,-71.0333,20,2
41.0167,-71.0333,20,2
41.0167,-71.0333,20,2
41.0167,-71.0333,20,2
41.0167,-71.0333,20,2
41.0333,-70.5167,24,2
41.0333,-70.5167,24,2
41.0333,-70.5167,24,2
40.7167,-70.4,24,2
40.7167,-70.4,24,2
40.7167,-70.4,24,2
40.7167,-70.4,24,2
40.7167,-70.4,24,2
41.1167,-67.5333,27,3
41.1167,-67.5333,27,3
41.1167,-67.5333,27,3
41.5333,-67.35,30,3
41.5333,-67.35,30,3
41.2833,-67.8,30,3
41.2833,-67.8,30,3
41.5333,-67.7167,30,3
41.5333,-67.7167,30,3
41.9,-67.75,31,3
41.9,-67.75,31,3
41.9,-67.75,31,3
41.65,-67.9167,31,3
41.65,-67.9167,31,3
41.5833,-68.25,31,3
41.5833,-68.25,31,3
41.5833,-68.25,31,3
41.5833,-68.25,31,3
41.8333,-68.0833,32,3
41.8333,-68.0833,32,3
42.0167,-68.15,38,4
42.0167,-68.15,38,4
42.0167,-68.15,38,4
41.9,-68.2667,38,4
41.9,-68.2667,38,4
41.9,-68.2667,38,4
41.4333,-68.25,31,3
41.4333,-68.25,31,3
41.3,-68.4333,31,3
41.3,-68.4333,31,3
41.3,-68.4333,31,3
41.3333,-68.6833,33,4
41.3333,-68.6833,33,4
41.3333,-68.6833,33,4
41.5333,-68.5667,33,4
41.5333,-68.5667,33,4
41.5333,-68.5667,33,4
41.75,-68.8,34,4
41.75,-68.8,34,4
41.75,-68.8,34,4
41.75,-68.8,34,4
42.0333,-68.9667,34,4
42.0333,-68.9667,34,4
42.0333,-68.9667,34,4
41.9667,-69.2,37,4
41.9667,-69.2,37,4
41.9667,-69.2,37,4
42.1333,-69.4667,37,4
42.1333,-69.4667,37,4
42.1333,-69.4667,37,4
42.2,-69.8,37,4
42.2,-69.8,37,4
42.2,-69.8,37,4
41.9667,-69.5333,37,4
41.9667,-69.5333,37,4
41.9667,-69.5333,37,4
41.9667,-69.5333,37,4
41.8833,-69.4333,37,4
41.8833,-69.4333,37,4
41.8833,-69.4333,37,4
41.7333,-69.1667,34,4
41.7333,-69.1667,34,4
41.7333,-69.1667,34,4
41.7333,-69.1667,34,4
41.7333,-69.1667,34,4
41.7167,-69.4667,34,4
41.7167,-69.4667,34,4
41.7167,-69.4667,34,4
41.7167,-69.4667,34,4
41.7167,-69.4667,34,4
41.2833,-69.4333,33,4
41.2833,-69.4333,33,4
41.2833,-69.4333,33,4
41.2833,-69.4333,33,4
40.8833,-68.8167,27,3
40.8833,-68.8167,27,3
40.8833,-68.8167,27,3
40.6333,-68.5333,27,3
40.6333,-68.5333,27,3
40.6333,-68.5333,27,3
40.35,-68.75,27,3
40.35,-68.75,27,3
40.35,-68.75,27,3
40.35,-68.75,27,3
40.6,-69.2,23,2
40.6,-69.2,23,2
40.6,-69.2,23,2
40.9,-69.45,25,2
40.9,-69.45,25,2
40.9,-69.45,25,2
40.9,-69.45,25,2
40.6333,-69.8667,23,2
40.6333,-69.8667,23,2
40.6333,-69.8667,23,2
40.6333,-69.8667,23,2
40.6333,-69.8667,23,2
40.5167,-69.6,23,2
40.5167,-69.6,23,2
40.5167,-69.6,23,2
40.2167,-69.7167,23,2
40.2167,-69.7167,23,2
40.2167,-69.7167,23,2
40.2167,-69.7167,23,2
40.3667,-70.3167,23,2
40.3667,-70.3167,23,2
40.3667,-70.3167,23,2
40.3667,-70.3167,23,2
40.8333,-70.1333,24,2
40.8333,-70.1333,24,2
40.8333,-70.1333,24,2
41.1167,-70.7,24,2
41.1167,-70.7,24,2
41.1167,-70.7,24,2
41.1167,-70.7,24,2
41.1167,-70.7,24,2
40.6167,-70.7,19,2
40.6167,-70.7,19,2
40.6167,-70.7,19,2
40.6167,-70.7,19,2
40.6167,-70.7,19,2
42.3833,-69.0833,37,4
42.3833,-69.0833,37,4
42.3833,-69.0833,37,4
42.3833,-69.0833,37,4
42.55,-69.1667,37,4
42.55,-69.1667,37,4
42.55,-69.1667,37,4
42.55,-69.1667,37,4
42.6,-69.35,37,4
42.6,-69.35,37,4
42.6,-69.35,37,4
42.6,-69.35,37,4
42.6833,-69.6,37,4
42.6833,-69.6,37,4
42.6833,-69.6,37,4
42.6833,-69.6,37,4
42.8,-69.4,41,4
42.8,-69.4,41,4
42.8,-69.4,41,4
43.2,-69.5,41,4
43.2,-69.5,41,4
43.2,-69.5,41,4
43.45,-69.4,41,4
43.45,-69.4,41,4
43.45,-69.4,41,4
43.4667,-69.95,40,4
43.4667,-69.95,40,4
43.4667,-69.95,40,4
43.4667,-69.95,40,4
43.4667,-69.95,40,4
43.3833,-69.7167,41,4
43.3833,-69.7167,41,4
43.3833,-69.7167,41,4
43.2,-70.1833,40,4
43.2,-70.1833,40,4
43.2,-70.1833,40,4
43.2,-70.1833,40,4
42.8667,-69.85,37,4
42.8667,-69.85,37,4
42.8667,-69.85,37,4
42.75,-70.05,36,4
42.75,-70.05,36,4
42.75,-70.05,36,4
42.3,-70.2167,36,4
42.3,-70.2167,36,4
42.3,-70.2167,36,4
42.3,-70.2167,36,4
42.3,-70.2167,36,4
41.25,-66.9167,29,3
41.25,-66.9167,29,3
41.45,-66.8833,29,3
41.45,-66.8833,29,3
41.45,-66.5333,29,3
41.45,-66.5333,29,3
41.45,-66.5333,29,3
41.75,-66.7,29,3
41.75,-66.7,29,3
41.7333,-67.05,30,3
41.7333,-67.05,30,3
42.0167,-67.2833,31,3
42.0167,-67.2833,31,3
42.0167,-67.2833,31,3
42.2167,-66.9833,32,3
42.2167,-66.9833,32,3
42.2167,-66.9833,32,3
42.1333,-66.5833,32,3
42.1333,-66.5833,32,3
42.1333,-66.5833,32,3
42.5167,-66.8,38,4
42.5167,-66.8,38,4
42.6167,-67.2167,38,4
42.6167,-67.2167,38,4
42.6167,-67.2167,38,4
42.8,-67.0167,47,4
42.8,-67.0167,47,4
42.8,-67.0167,47,4
43.0833,-67.2167,42,4
43.0833,-67.2167,42,4
43.0833,-67.2167,42,4
41.8333,-66.0167,29,3
41.8333,-66.0167,29,3
41.8333,-66.0167,29,3
41.85,-66.35,29,3
41.85,-66.35,29,3
41.85,-66.35,29,3
41.5333,-66.2333,29,3
41.5333,-66.2333,29,3
41.5333,-66.2333,29,3
41.1333,-66.6667,29,3
41.1333,-66.6667,29,3
40.65,-71.4167,19,2
40.65,-71.4167,19,2
40.65,-71.4167,19,2
40.65,-71.4167,19,2
40.5833,-70.8167,19,2
40.5833,-70.8167,19,2
40.5833,-70.8167,19,2
40.5833,-70.8167,19,2
40.5833,-70.8167,19,2
40.25,-69.3833,23,2
40.25,-69.3833,23,2
40.25,-69.3833,23,2
40.25,-69.3833,23,2
40.25,-69.3833,23,2
40.2167,-68.8,26,3
40.2167,-68.8,26,3
40.2167,-68.8,26,3
40.2167,-68.8,26,3
40.4667,-68.6333,27,3
40.4667,-68.6333,27,3
40.4667,-68.6333,27,3
40.4667,-68.6333,27,3
41.1333,-69.3833,33,4
41.1333,-69.3833,33,4
41.1333,-69.3833,33,4
41.1333,-69.3833,33,4
41.1333,-69.3833,33,4
41.1667,-68.75,33,4
41.1667,-68.75,33,4
41.1667,-68.75,33,4
40.85,-68.85,27,3
40.85,-68.85,27,3
40.85,-68.85,27,3
40.8833,-68.5833,30,3
40.8833,-68.5833,30,3
40.8833,-68.5833,30,3
40.85,-68.3167,30,3
40.85,-68.3167,30,3
40.85,-68.3167,30,3
40.85,-68.3167,30,3
40.65,-68.3167,27,3
40.65,-68.3167,27,3
40.65,-68.3167,27,3
40.65,-68.3167,27,3
41.0833,-67.8667,30,3
41.0833,-67.8667,30,3
41.0833,-67.8667,30,3
41.0833,-67.8667,30,3
41.2667,-68.1167,30,3
41.2667,-68.1167,30,3
41.5,-68.4,31,3
41.5,-68.4,31,3
41.5,-68.4,31,3
41.7,-68.0833,31,3
41.7,-68.0833,31,3
41.7,-68.0833,31,3
41.7667,-68.4833,34,4
41.7667,-68.4833,34,4
41.7667,-68.4833,34,4
41.7667,-68.4833,34,4
41.9167,-68.6667,34,4
41.9167,-68.6667,34,4
41.9167,-68.6667,34,4
41.9167,-68.6667,34,4
41.6333,-69.25,34,4
41.6333,-69.25,34,4
41.6333,-69.25,34,4
41.6333,-69.25,34,4
41.8,-69.6167,34,4
41.8,-69.6167,34,4
41.8,-69.6167,34,4
41.8,-69.6167,34,4
41.8,-69.6167,34,4
42.15,-69.65,37,4
42.15,-69.65,37,4
42.15,-69.65,37,4
42.15,-69.65,37,4
43.25,-70.1833,40,4
43.25,-70.1833,40,4
43.25,-70.1833,40,4
43.25,-70.1833,40,4
43.25,-70.1833,40,4
43.25,-70.1833,40,4
43.15,-69.75,41,4
43.15,-69.75,41,4
43.15,-69.75,41,4
43.15,-69.75,41,4
43.5833,-69.5,41,4
43.5833,-69.5,41,4
43.5833,-69.5,41,4
43.5833,-69.5,41,4
43.5833,-69.5,41,4
43.55,-69.15,41,4
43.55,-69.15,41,4
43.55,-69.15,41,4
43.55,-69.15,41,4
43.5833,-68.4333,41,4
43.5833,-68.4333,41,4
43.5833,-68.4333,41,4
43.5833,-68.4333,41,4
43.8167,-68.2833,41,4
43.8167,-68.2833,41,4
43.8167,-68.2833,41,4
43.8167,-68.2833,41,4
43.5833,-67.6667,42,4
43.5833,-67.6667,42,4
43.5833,-67.6667,42,4
43.1333,-67.5333,42,4
43.1333,-67.5333,42,4
43.1333,-67.5333,42,4
43.1333,-67.5333,42,4
43.1667,-68.15,42,4
43.1667,-68.15,42,4
43.1667,-68.15,42,4
43.1667,-68.15,42,4
43.3,-68.7667,41,4
43.3,-68.7667,41,4
43.3,-68.7667,41,4
43.3,-68.7667,41,4
43.15,-69.25,41,4
43.15,-69.25,41,4
43.15,-69.25,41,4
42.9167,-69.1167,41,4
42.9167,-69.1167,41,4
42.9167,-69.1167,41,4
42.9167,-69.1167,41,4
42.9167,-69.5167,41,4
42.9167,-69.5167,41,4
42.9167,-69.5167,41,4
42.9167,-69.5167,41,4
42.8167,-69.8833,37,4
42.8167,-69.8833,37,4
42.8167,-69.8833,37,4
42.8167,-69.8833,37,4
42.8167,-69.8833,37,4
42.5667,-69.5667,37,4
42.5667,-69.5667,37,4
42.5667,-69.5667,37,4
42.5667,-69.5667,37,4
42.15,-69.1667,34,4
42.15,-69.1667,34,4
42.15,-69.1667,34,4
42.15,-69.1667,34,4
42.25,-68.8333,34,4
42.25,-68.8333,34,4
42.25,-68.8333,34,4
42.25,-68.8333,34,4
42.5333,-68.6833,37,4
42.5333,-68.6833,37,4
42.5333,-68.6833,37,4
42.5333,-68.6833,37,4
42.5333,-68.6833,37,4
42.8333,-68.45,42,4
42.8333,-68.45,42,4
42.8333,-68.45,42,4
42.8833,-67.7667,42,4
42.8833,-67.7667,42,4
42.8833,-67.7667,42,4
42.8833,-67.7667,42,4
42.5833,-68.1667,38,4
42.5833,-68.1667,38,4
42.5833,-68.1667,38,4
42.5833,-68.1667,38,4
42.5833,-68.1667,38,4
42.4667,-67.8667,38,4
42.4667,-67.8667,38,4
42.4667,-67.8667,38,4
42.4667,-67.8667,38,4
42.1,-68.0833,38,4
42.1,-68.0833,38,4
42.1,-68.0833,38,4
42.1,-68.0833,38,4
42.1,-68.0833,38,4
42.1333,-67.7833,32,3
42.1333,-67.7833,32,3
42.1333,-67.7833,32,3
42.1333,-67.7833,32,3
42.1333,-67.7833,32,3
41.7667,-67.7167,31,3
41.7667,-67.7167,31,3
41.7667,-67.7167,31,3
41.7667,-67.7167,31,3
41.45,-67.5333,30,3
41.45,-67.5333,30,3
41.2167,-67.5833,30,3
41.2167,-67.5833,30,3
41.2167,-67.5833,30,3
41.1333,-67.3,27,3
41.1333,-67.3,27,3
41.1333,-67.3,27,3
41.1333,-67.3,27,3
41.1333,-67.3,27,3
40.8833,-67.4,27,3
40.8833,-67.4,27,3
40.8833,-67.4,27,3
40.8833,-67.4,27,3
40.9167,-67.1,27,3
40.9167,-67.1,27,3
40.9167,-67.1,27,3
40.9167,-67.1,27,3
40.9167,-67.1,27,3
40.7,-67.4,27,3
40.7,-67.4,27,3
40.7,-67.4,27,3
40.7,-67.4,27,3
40.7,-67.4,27,3
40.6167,-67.8667,27,3
40.6167,-67.8667,27,3
40.6167,-67.8667,27,3
40.6167,-67.8667,27,3
40.6167,-67.8667,27,3
40.45,-69.1167,23,2
40.45,-69.1167,23,2
40.45,-69.1167,23,2
40.4667,-69.8,23,2
40.4667,-69.8,23,2
40.4667,-69.8,23,2
40.4667,-69.8,23,2
35.8,-75.0833,2,1
35.8,-75.0833,2,1
35.8,-75.0833,2,1
36.05,-75.4167,3,1
36.05,-75.4167,3,1
36.05,-75.4167,3,1
36.05,-75.4167,3,1
36.2667,-75.2167,2,1
36.2667,-75.2167,2,1
36.2667,-75.2167,2,1
36.2667,-75.2167,2,1
36.2667,-75.2167,2,1
36.75,-74.8333,5,1
36.75,-74.8333,5,1
36.75,-74.8333,5,1
36.75,-74.8333,5,1
36.75,-74.8333,5,1
36.9167,-75.0833,5,1
36.9167,-75.0833,5,1
36.9167,-75.0833,5,1
36.9167,-75.0833,5,1
36.9167,-75.0833,5,1
36.8167,-75.3333,5,1
36.8167,-75.3333,5,1
36.8167,-75.3333,5,1
36.5833,-75.3333,5,1
36.5833,-75.3333,5,1
36.5833,-75.3333,5,1
36.2833,-75.5833,3,1
36.2833,-75.5833,3,1
36.2833,-75.5833,3,1
36.5,-75.6667,3,1
36.5,-75.6667,3,1
36.5,-75.6667,3,1
36.7833,-75.75,6,1
36.7833,-75.75,6,1
37.1167,-75.6667,6,1
37.1167,-75.6667,6,1
37.2833,-75.1,5,1
37.2833,-75.1,5,1
37.2833,-75.1,5,1
37.5833,-74.85,5,1
37.5833,-74.85,5,1
37.5833,-74.85,5,1
37.5833,-74.85,5,1
37.5833,-74.85,5,1
37.5833,-75.1667,5,1
37.5833,-75.1667,5,1
37.5667,-75.3333,5,1
37.5667,-75.3333,5,1
37.8833,-75.1667,9,1
37.8833,-75.1667,9,1
38.1167,-74.8333,8,1
38.1167,-74.8333,8,1
38.1167,-74.8333,8,1
38.1667,-74.5333,8,1
38.1667,-74.5333,8,1
38.1667,-74.5333,8,1
38.1667,-74.5333,8,1
38.1667,-74.5333,8,1
38.7167,-73.4833,10,1
38.7167,-73.4833,10,1
38.7167,-73.4833,10,1
38.7167,-73.4833,10,1
38.7167,-73.4833,10,1
38.6,-73.8333,8,1
38.6,-73.8333,8,1
38.6,-73.8333,8,1
38.6,-73.8333,8,1
38.6,-73.8333,8,1
38.55,-74.2333,8,1
38.55,-74.2333,8,1
38.55,-74.2333,8,1
38.55,-74.2333,8,1
38.55,-74.2333,8,1
38.55,-74.2333,8,1
38.5833,-74.8333,12,1
38.5833,-74.8333,12,1
38.5833,-74.8333,12,1
38.75,-74.45,8,1
38.75,-74.45,8,1
38.75,-74.45,8,1
38.75,-74.45,8,1
39.1167,-74.35,12,1
39.1167,-74.35,12,1
39.1167,-74.35,12,1
39.1167,-74.35,12,1
39.2333,-74.1167,11,1
39.2333,-74.1167,11,1
39.2333,-74.1167,11,1
39.2333,-74.1167,11,1
39.2333,-74.1167,11,1
39.4833,-74.0833,13,1
39.4833,-74.0833,13,1
39.4833,-74.0833,13,1
39.2333,-73.7333,11,1
39.2333,-73.7333,11,1
39.2333,-73.7333,11,1
39.2333,-73.7333,11,1
39.2333,-73.7333,11,1
38.8833,-73.8,11,1
38.8833,-73.8,11,1
38.8833,-73.8,11,1
38.8833,-73.8,11,1
38.8833,-73.8,11,1
39.0667,-73.3167,10,1
39.0667,-73.3167,10,1
39.0667,-73.3167,10,1
39.0667,-73.3167,10,1
39.0667,-73.3167,10,1
39.5,-72.8167,15,2
39.5,-72.8167,15,2
39.5,-72.8167,15,2
39.5,-72.8167,15,2
39.5,-72.8167,15,2
39.5,-72.8167,15,2
39.8,-72.4167,15,2
39.8,-72.4167,15,2
39.8,-72.4167,15,2
39.8,-72.4167,15,2
39.8,-72.4167,15,2
39.8,-72.8333,15,2
39.8,-72.8333,15,2
39.8,-72.8333,15,2
39.8,-72.8333,15,2
39.5333,-73.4167,11,1
39.5333,-73.4167,11,1
39.5333,-73.4167,11,1
39.5333,-73.4167,11,1
39.5333,-73.4167,11,1
39.5333,-73.4167,11,1
39.8333,-73.6833,11,1
39.8333,-73.6833,11,1
39.8333,-73.6833,11,1
40.1,-73.7833,16,2
40.1,-73.7833,16,2
40.1,-73.7833,16,2
40.1,-73.7833,16,2
40.3833,-73.7167,17,2
40.3833,-73.7167,17,2
40.3833,-73.7167,17,2
40.3833,-73.7167,17,2
40.1667,-73.4333,16,2
40.1667,-73.4333,16,2
40.1667,-73.4333,16,2
40.1667,-73.4333,16,2
40.1667,-73.4333,16,2
40.3167,-72.9167,16,2
40.3167,-72.9167,16,2
40.3167,-72.9167,16,2
40.5667,-72.9,16,2
40.5667,-72.9,16,2
40.5667,-72.9,16,2
40.5667,-72.9,16,2
40.5,-72.4333,16,2
40.5,-72.4333,16,2
40.5,-72.4333,16,2
40.25,-72.5,15,2
40.25,-72.5,15,2
40.25,-72.5,15,2
40.25,-72.5,15,2
40.0833,-72.15,15,2
40.0833,-72.15,15,2
40.0833,-72.15,15,2
40.0833,-72.15,15,2
40.0833,-72.15,15,2
40.0833,-72.15,15,2
40.1333,-71.9,19,2
40.1333,-71.9,19,2
40.1333,-71.9,19,2
40.1333,-71.9,19,2
40.1333,-71.9,19,2
40.3333,-72.0833,19,2
40.3333,-72.0833,19,2
40.3333,-72.0833,19,2
40.3333,-72.0833,19,2
40.8333,-72.1167,20,2
40.8333,-72.1167,20,2
40.8333,-72.1167,20,2
40.8333,-72.1167,20,2
40.6833,-71.9333,20,2
40.6833,-71.9333,20,2
40.6833,-71.9333,20,2
40.45,-71.75,19,2
40.45,-71.75,19,2
40.45,-71.75,19,2
40.45,-71.75,19,2
40.45,-71.75,19,2
40.25,-71.4167,19,2
40.25,-71.4167,19,2
40.25,-71.4167,19,2
40.25,-71.4167,19,2
40.25,-71.4167,19,2
40.25,-71.4167,19,2
40.65,-71.1333,19,2
40.65,-71.1333,19,2
40.65,-71.1333,19,2
40.65,-71.1333,19,2
40.65,-71.1333,19,2
40.65,-71.1333,19,2
40.9333,-71.45,20,2
40.9333,-71.45,20,2
40.9333,-71.45,20,2
40.9333,-71.45,20,2
41.2,-71.2167,20,2
41.2,-71.2167,20,2
41.2,-71.2167,20,2
41.2,-71.2167,20,2
41.2,-71.2167,20,2
41.1167,-70.8833,20,2
41.1167,-70.8833,20,2
41.1167,-70.8833,20,2
41.1167,-70.8833,20,2
41.1667,-70.5,24,2
41.1667,-70.5,24,2
41.1667,-70.5,24,2
41.1667,-70.5,24,2
41.1667,-70.5,24,2
40.8667,-70.8167,20,2
40.8667,-70.8167,20,2
